SeasonEpisode	Scene ID	Token ID	Word Form	POS Tag	Constituency Tag	Lemma	Frameset ID	Word Sense	Speaker	Named Entity Tag	Entity ID	Sentence
/friends-s01e01	1	15	I	PRP	(NP*)	I	-	-	Rachel_Green	*	-306	118
/friends-s01e01	1	16	'm	VBP	(VP*	be	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	17	saying	VBG	(VP*	say	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	18	I	PRP	(SBAR(S(NP*)	I	-	-	Rachel_Green	*	-306	118
/friends-s01e01	1	19	am	VBP	(VP*	be	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	20	a	DT	(NP*	a	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	21	ha	NN	*)))))))	ha	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	22	-	:	*	-	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	23	It	PRP	(S(NP*)	it	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	24	's	VBZ	(VP*	be	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	25	a	DT	(NP(NP*	a	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	26	metaphor	NN	*)	metaphor	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	27	","	","	*	","	-	-	Rachel_Green	*	-	118
/friends-s01e01	1	28	Daddy	NNP	(NP*))))	Daddy	-	-	Rachel_Green	*	-205	118
/friends-s01e01	1	29	!	.	*))	!	-	-	Rachel_Green	*	-	118
												119
/friends-s01e01	1	0	You	PRP	(TOP(S(NP*)	you	-	-	Ross_Geller	*	-	119
/friends-s01e01	1	1	can	MD	(VP*	can	-	-	Ross_Geller	*	-	119
/friends-s01e01	1	2	see	VB	(VP*	see	-	-	Ross_Geller	*	-	119
/friends-s01e01	1	3	where	WRB	(SBAR(WHADVP*)	where	-	-	Ross_Geller	*	-	119
/friends-s01e01	1	4	he	PRP	(S(NP*)	he	-	-	Ross_Geller	*	-205	119
/friends-s01e01	1	5	'd	MD	(VP*	would	-	-	Ross_Geller	*	-	119
/friends-s01e01	1	6	have	VB	(VP*	have	-	-	Ross_Geller	*	-	119
/friends-s01e01	1	7	trouble	NN	(NP*)))))))	trouble	-	-	Ross_Geller	*	-	119
/friends-s01e01	1	8	.	.	*))	.	-	-	Ross_Geller	*	-	119
												120
/friends-s01e01	1	0	Look	VB	(TOP(S(S(VP*	look	-	-	Rachel_Green	*	-	120
/friends-s01e01	1	1	Daddy	NNP	(NP*)))	Daddy	-	-	Rachel_Green	*	-205	120
/friends-s01e01	1	2	","	","	*	","	-	-	Rachel_Green	*	-	120
/friends-s01e01	1	3	it	PRP	(NP*)	it	-	-	Rachel_Green	*	-	120
/friends-s01e01	1	4	's	VBZ	(VP*	be	-	-	Rachel_Green	*	-	120
/friends-s01e01	1	5	my	PRP$	(NP*	my	-	-	Rachel_Green	*	-306	120
/friends-s01e01	1	6	life	NN	*))	life	-	-	Rachel_Green	*	-	120
/friends-s01e01	1	7	.	.	*))	.	-	-	Rachel_Green	*	-	120
												121
/friends-s01e01	1	0	Well	RB	(TOP(S(ADVP*)	well	-	-	Rachel_Green	*	-	121
/friends-s01e01	1	1	maybe	RB	(NP*	maybe	-	-	Rachel_Green	*	-	121
/friends-s01e01	1	2	I	PRP	*)	I	-	-	Rachel_Green	*	-306	121
/friends-s01e01	1	3	'll	MD	(VP*	will	-	-	Rachel_Green	*	-	121
/friends-s01e01	1	4	just	RB	(ADVP*)	just	-	-	Rachel_Green	*	-	121
/friends-s01e01	1	5	stay	VB	(VP*	stay	-	-	Rachel_Green	*	-	121
/friends-s01e01	1	6	here	RB	(ADVP*)	here	-	-	Rachel_Green	*	-	121
/friends-s01e01	1	7	with	IN	(PP*	with	-	-	Rachel_Green	*	-	121
/friends-s01e01	1	8	Monica	NNP	(NP*))))	Monica	-	-	Rachel_Green   (	PERSON)	-248	121
/friends-s01e01	1	9	.	.	*))	.	-	-	Rachel_Green	*	-	121
												122
/friends-s01e01	1	0	Well	RB	(TOP(S(INTJ*)	well	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	1	","	","	*	","	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	2	I	PRP	(NP*)	I	-	-	Monica_Geller	*	-248	122
/friends-s01e01	1	3	guess	VBP	(VP*	guess	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	4	we	PRP	(SBAR(S(NP*)	we	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	5	've	VBP	(VP*	have	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	6	established	VBN	(VP*	establish	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	7	who	WP	(SBAR(WHNP*)	who	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	8	's	VBZ	(S(VP*	be	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	9	staying	VBG	(VP*	stay	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	10	here	RB	(ADVP*)	here	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	11	with	IN	(PP*	with	-	-	Monica_Geller	*	-	122
/friends-s01e01	1	12	Monica	NNP	(NP*)))))))))))	Monica	-	-	Monica_Geller   (	PERSON)	-248	122
/friends-s01e01	1	13	...	:	*))	...	-	-	Monica_Geller	*	-	122
												123
/friends-s01e01	1	0	Well	RB	(TOP(S(INTJ*)	well	-	-	Rachel_Green	*	-	123
/friends-s01e01	1	1	","	","	*	","	-	-	Rachel_Green	*	-	123
/friends-s01e01	1	2	maybe	RB	(ADVP*)	maybe	-	-	Rachel_Green	*	-	123
/friends-s01e01	1	3	that	DT	(NP*)	that	-	-	Rachel_Green	*	-	123
/friends-s01e01	1	4	's	VBZ	(VP*	be	-	-	Rachel_Green	*	-	123
/friends-s01e01	1	5	my	PRP$	(NP*	my	-	-	Rachel_Green	*	-306	123
/friends-s01e01	1	6	decision	NN	*))	decision	-	-	Rachel_Green	*	-	123
/friends-s01e01	1	7	.	.	*))	.	-	-	Rachel_Green	*	-	123
												124
/friends-s01e01	1	0	Well	RB	(TOP(S(INTJ*)	well	-	-	Rachel_Green	*	-	124
/friends-s01e01	1	1	","	","	*	","	-	-	Rachel_Green	*	-	124
/friends-s01e01	1	2	maybe	RB	(ADVP*)	maybe	-	-	Rachel_Green	*	-	124
/friends-s01e01	1	3	I	PRP	(NP*)	I	-	-	Rachel_Green	*	-306	124
/friends-s01e01	1	4	do	VBP	(VP*	do	-	-	Rachel_Green	*	-	124
/friends-s01e01	1	5	n't	RB	*	not	-	-	Rachel_Green	*	-	124
/friends-s01e01	1	6	need	VB	(VP*	need	-	-	Rachel_Green	*	-	124
/friends-s01e01	1	7	your	PRP$	(NP*	you	-	-	Rachel_Green	*	-205	124
/friends-s01e01	1	8	money	NN	*)))	money	-	-	Rachel_Green	*	-	124
/friends-s01e01	1	9	.	.	*))	.	-	-	Rachel_Green	*	-	124
												125
/friends-s01e01	1	0	Wait	VB	(TOP(VP*	wait	-	-	Rachel_Green	*	-	125
/friends-s01e01	1	1	!!	SYM	(X*)))	!!	-	-	Rachel_Green	*	-	125
												126
/friends-s01e01	1	0	Wait	VB	(TOP(S(VP*	wait	-	-	Rachel_Green	*	-	126
/friends-s01e01	1	1	","	","	*	","	-	-	Rachel_Green	*	-	126
/friends-s01e01	1	2	I	PRP	(S(NP*)	I	-	-	Rachel_Green	*	-306	126
/friends-s01e01	1	3	said	VBD	(VP*	say	-	-	Rachel_Green	*	-	126
/friends-s01e01	1	4	maybe	RB	(ADVP*	maybe	-	-	Rachel_Green	*	-	126
/friends-s01e01	1	5	!!	CD	(NP*)))))))	!!	-	-	Rachel_Green   (	NUMBER)	-	126
												127
/friends-s01e01	1	0	Just	RB	(TOP(S(VP(ADVP*)	just	-	-	Monica_Geller	*	-	127
/friends-s01e01	1	1	breathe	VB	*	breathe	-	-	Monica_Geller	*	-	127
/friends-s01e01	1	2	","	","	*	","	-	-	Monica_Geller	*	-	127
/friends-s01e01	1	3	breathe	VB	*	breathe	-	-	Monica_Geller	*	-	127
/friends-s01e01	1	4	..	NN	(NP*))))	..	-	-	Monica_Geller	*	-	127
												128
/friends-s01e01	1	0	that	DT	(TOP(S(NP*)	that	-	-	Monica_Geller	*	-	128
/friends-s01e01	1	1	's	VBZ	(VP*	be	-	-	Monica_Geller	*	-	128
/friends-s01e01	1	2	it	PRP	(NP*))	it	-	-	Monica_Geller	*	-	128
/friends-s01e01	1	3	.	.	*))	.	-	-	Monica_Geller	*	-	128
												129
/friends-s01e01	1	0	Just	RB	(TOP(S(VP*	just	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	1	try	VB	(VP*	try	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	2	to	TO	(S(VP*	to	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	3	think	VB	(VP*	think	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	4	of	IN	(PP*	of	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	5	nice	JJ	(NP(ADJP*	nice	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	6	calm	JJ	*)	calm	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	7	things	NNS	*)))))))	thing	-	-	Monica_Geller	*	-	129
/friends-s01e01	1	8	...	:	*))	...	-	-	Monica_Geller	*	-	129
												130
/friends-s01e01	1	0	Raindrops	NNS	(TOP(NP(NP*)	raindrop	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	1	on	IN	(PP*	on	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	2	roses	NNS	(NP(NP*)	rose	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	3	and	CC	*	and	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	4	rabbits	NNS	(NP*	rabbit	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	5	and	CC	*	and	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	6	kittens	NNS	*)	kitten	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	7	","	","	*	","	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	8	bluebells	NNS	(NP*	bluebell	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	9	and	CC	*	and	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	10	sleighbells	NNS	*)	sleighbell	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	11	and	CC	*	and	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	12	-	:	(PRN*	-	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	13	something	NN	(FRAG(NP*)	something	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	14	with	IN	(PP*)))	with	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	15	mittens	NNS	(NP*)))	mitten	-	-	Phoebe_Buffay	*	-	130
/friends-s01e01	1	16	...	:	*))	...	-	-	Phoebe_Buffay	*	-	130
												131
/friends-s01e01	1	0	La	NNP	(TOP(NP*	La	-	-	Phoebe_Buffay	*	-	131
/friends-s01e01	1	1	la	NNP	*	la	-	-	Phoebe_Buffay	*	-	131
/friends-s01e01	1	2	la	NNP	*	la	-	-	Phoebe_Buffay	*	-	131
/friends-s01e01	1	3	la	NNP	*	la	-	-	Phoebe_Buffay	*	-	131
/friends-s01e01	1	4	...	:	*))	...	-	-	Phoebe_Buffay	*	-	131
												132
/friends-s01e01	1	0	something	NN	(TOP(NP(NP*	something	-	-	Phoebe_Buffay	*	-	132
/friends-s01e01	1	1	and	CC	*	and	-	-	Phoebe_Buffay	*	-	132
/friends-s01e01	1	2	noodles	NNS	*)	noodle	-	-	Phoebe_Buffay	*	-	132
/friends-s01e01	1	3	with	IN	(PP*	with	-	-	Phoebe_Buffay	*	-	132
/friends-s01e01	1	4	string	NN	(NP*))	string	-	-	Phoebe_Buffay	*	-	132
/friends-s01e01	1	5	.	.	*))	.	-	-	Phoebe_Buffay	*	-	132
												133
/friends-s01e01	1	0	These	DT	(TOP(S(NP*)	these	-	-	Phoebe_Buffay	*	-	133
/friends-s01e01	1	1	are	VBP	(VP*	be	-	-	Phoebe_Buffay	*	-	133
/friends-s01e01	1	2	a	DT	(NP*	a	-	-	Phoebe_Buffay	*	-	133
/friends-s01e01	1	3	few	JJ	*))	few	-	-	Phoebe_Buffay	*	-	133
/friends-s01e01	1	4	...	:	*))	...	-	-	Phoebe_Buffay	*	-	133
												134
/friends-s01e01	1	0	I	PRP	(TOP(S(NP*)	I	-	-	Rachel_Green	*	-306	134
/friends-s01e01	1	1	'm	VBP	(VP*	be	-	-	Rachel_Green	*	-	134
/friends-s01e01	1	2	all	RB	*	all	-	-	Rachel_Green	*	-	134
/friends-s01e01	1	3	better	RB	(ADVP*)	better	-	-	Rachel_Green	*	-	134
/friends-s01e01	1	4	now	RB	(ADVP*))	now	-	-	Rachel_Green	(DATE)	-	134
/friends-s01e01	1	5	.	.	*))	.	-	-	Rachel_Green	*	-	134
												135
/friends-s01e01	1	0	I	PRP	(TOP(S(NP*)	I	-	-	Phoebe_Buffay	*	-292	135
/friends-s01e01	1	1	helped	VBD	(VP*)	help	-	-	Phoebe_Buffay	*	-	135
/friends-s01e01	1	2	!	.	*))	!	-	-	Phoebe_Buffay	*	-	135
												136
/friends-s01e01	1	0	Okay	UH	(TOP(S(FRAG(INTJ*)	okay	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	1	","	","	*	","	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	2	look	NN	(NP*))	look	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	3	","	","	*	","	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	4	this	DT	(NP*)	this	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	5	is	VBZ	(VP*	be	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	6	probably	RB	(ADVP*)	probably	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	7	for	IN	(PP*	for	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	8	the	DT	(NP*	the	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	9	best	JJS	*))	best	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	10	","	","	*	","	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	11	y'know	VB	(S(VP*)))	y'know	-	-	Monica_Geller	*	-	136
/friends-s01e01	1	12	?	.	*))	?	-	-	Monica_Geller	*	-	136
												137
/friends-s01e01	1	0	Independence	NN	(TOP(NP*	independence	-	-	Monica_Geller	*	-	137
/friends-s01e01	1	1	.	.	*))	.	-	-	Monica_Geller	*	-	137
												138
/friends-s01e01	1	0	Taking	VBG	(TOP(S(VP*	take	-	-	Monica_Geller	*	-	138
/friends-s01e01	1	1	control	NN	(NP(NP*)	control	-	-	Monica_Geller	*	-	138
/friends-s01e01	1	2	of	IN	(PP*	of	-	-	Monica_Geller	*	-	138
/friends-s01e01	1	3	your	PRP$	(NP*	you	-	-	Monica_Geller	*	-306	138
/friends-s01e01	1	4	life	NN	*))))	life	-	-	Monica_Geller	*	-	138
/friends-s01e01	1	5	.	.	*))	.	-	-	Monica_Geller	*	-	138
												139
/friends-s01e01	1	0	The	DT	(TOP(S(VP(NP*	the	-	-	Monica_Geller	*	-	139
/friends-s01e01	1	1	whole	NN	(NP*)	whole	-	-	Monica_Geller	*	-	139
/friends-s01e01	1	2	","	","	*	","	-	-	Monica_Geller	*	-	139
/friends-s01e01	1	3	'	''	*	'	-	-	Monica_Geller	*	-	139
/friends-s01e01	1	4	hat	NN	(NP*	hat	-	-	Monica_Geller	*	-	139
/friends-s01e01	1	5	'	''	*	'	-	-	Monica_Geller	*	-	139
/friends-s01e01	1	6	thing	NN	*)))	thing	-	-	Monica_Geller	*	-	139
/friends-s01e01	1	7	.	.	*))	.	-	-	Monica_Geller	*	-	139
												140
/friends-s01e01	1	0	And	CC	(TOP(S*	and	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	1	hey	NN	(NP*)	hey	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	2	","	","	*	","	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	3	you	PRP	(PRN(S(NP*)	you	-	-	Joey_Tribbiani	*	-306	140
/friends-s01e01	1	4	need	VBP	(VP*	need	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	5	anything	NN	(NP*))))	anything	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	6	","	","	*	","	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	7	you	PRP	(NP*)	you	-	-	Joey_Tribbiani	*	-306	140
/friends-s01e01	1	8	can	MD	(VP*	can	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	9	always	RB	(ADVP*)	always	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	10	come	VB	(VP*	come	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	11	to	TO	(PP*	to	-	-	Joey_Tribbiani	*	-	140
/friends-s01e01	1	12	Joey	NNP	(NP*))))	Joey	-	-	Joey_Tribbiani   (	PERSON)	-183	140
/friends-s01e01	1	13	.	.	*))	.	-	-	Joey_Tribbiani	*	-	140
												141
/friends-s01e01	1	0	Me	PRP	(TOP(S(NP*	I	-	-	Joey_Tribbiani	*	-183	141
/friends-s01e01	1	1	and	CC	*	and	-	-	Joey_Tribbiani	*	-	141
/friends-s01e01	1	2	Chandler	NNP	*)	Chandler	-	-	Joey_Tribbiani   (	PERSON)	-59	141
/friends-s01e01	1	3	live	VBP	(VP*	live	-	-	Joey_Tribbiani	*	-	141
/friends-s01e01	1	4	across	IN	(PP*	across	-	-	Joey_Tribbiani	*	-	141
/friends-s01e01	1	5	the	DT	(NP*	the	-	-	Joey_Tribbiani	*	-	141
/friends-s01e01	1	6	hall	NN	*)))	hall	-	-	Joey_Tribbiani	*	-	141
/friends-s01e01	1	7	.	.	*))	.	-	-	Joey_Tribbiani	*	-	141
												142
/friends-s01e01	1	0	And	CC	(TOP(S*	and	-	-	Joey_Tribbiani	*	-	142
/friends-s01e01	1	1	he	PRP	(NP*)	he	-	-	Joey_Tribbiani	*	-59	142
/friends-s01e01	1	2	's	VBZ	(VP*	be	-	-	Joey_Tribbiani	*	-	142
/friends-s01e01	1	3	away	RB	(ADVP*)	away	-	-	Joey_Tribbiani	*	-	142
/friends-s01e01	1	4	a	DT	(NP*	a	-	-	Joey_Tribbiani	*	-	142
/friends-s01e01	1	5	lot	NN	*))	lot	-	-	Joey_Tribbiani	*	-	142
/friends-s01e01	1	6	.	.	*))	.	-	-	Joey_Tribbiani	*	-	142
												143
/friends-s01e01	1	0	Joey	NNP	(TOP(S(NP*)	Joey	-	-	Monica_Geller   (	PERSON)	-183	143
/friends-s01e01	1	1	","	","	*	","	-	-	Monica_Geller	*	-	143
/friends-s01e01	1	2	stop	VB	(VP*	stop	-	-	Monica_Geller	*	-	143
/friends-s01e01	1	3	hitting	VBG	(S(VP*	hit	-	-	Monica_Geller	*	-	143
/friends-s01e01	1	4	on	IN	(PP*	on	-	-	Monica_Geller	*	-	143
/friends-s01e01	1	5	her	PRP$	(NP*)))))	she	-	-	Monica_Geller	*	-306	143
/friends-s01e01	1	6	!	.	*))	!	-	-	Monica_Geller	*	-	143
												144
/friends-s01e01	1	0	It	PRP	(TOP(S(NP*)	it	-	-	Monica_Geller	*	-	144
/friends-s01e01	1	1	's	VBZ	(VP*	be	-	-	Monica_Geller	*	-	144
/friends-s01e01	1	2	her	PRP$	(NP*	she	-	-	Monica_Geller	*	-306	144
/friends-s01e01	1	3	wedding	NN	*	wedding	-	-	Monica_Geller	*	-	144
/friends-s01e01	1	4	day	NN	*))	day	-	-	Monica_Geller (DU	RATION)	-	144
/friends-s01e01	1	5	!	.	*))	!	-	-	Monica_Geller	*	-	144
												145
/friends-s01e01	1	0	What	WDT	(TOP(SBARQ(WHNP*)	what	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	1	","	","	*	","	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	2	like	IN	(WHADVP*)	like	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	3	there	EX	(SQ(NP*)	there	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	4	's	VBZ	(VP*	be	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	5	a	DT	(NP*	a	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	6	rule	NN	*	rule	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	7	or	CC	*	or	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	8	something	NN	*)))	something	-	-	Joey_Tribbiani	*	-	145
/friends-s01e01	1	9	?	.	*))	?	-	-	Joey_Tribbiani	*	-	145
												146
/friends-s01e01	1	0	Please	VB	(TOP(S(S(INTJ*)	please	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	1	do	VB	(VP*	do	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	2	n't	RB	*	not	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	3	do	VB	(VP*	do	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	4	that	DT	(NP*)	that	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	5	again	RB	(ADVP*))))	again	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	6	","	","	*	","	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	7	it	PRP	(NP*)	it	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	8	's	VBZ	(VP*	be	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	9	a	DT	(NP*	a	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	10	horrible	JJ	*	horrible	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	11	sound	NN	*))	sound	-	-	Chandler_Bing	*	-	146
/friends-s01e01	1	12	.	.	*))	.	-	-	Chandler_Bing	*	-	146
												147
/friends-s01e01	1	0	It	PRP	(TOP(S(NP*)	it	-	-	Paul	*	-	147
/friends-s01e01	1	1	's	VBZ	(VP*	be	-	-	Paul	*	-	147
/friends-s01e01	1	2	","	","	*	","	-	-	Paul	*	-	147
/friends-s01e01	1	3	uh	UH	(S(INTJ*)	uh	-	-	Paul	*	-	147
/friends-s01e01	1	4	","	","	*	","	-	-	Paul	*	-	147
/friends-s01e01	1	5	it	PRP	(NP*)	it	-	-	Paul	*	-	147
/friends-s01e01	1	6	's	VBZ	(VP*	be	-	-	Paul	*	-	147
/friends-s01e01	1	7	Paul	NNP	(NP*))))	Paul	-	-	Paul   (	PERSON)	-284	147
/friends-s01e01	1	8	.	.	*))	.	-	-	Paul	*	-	147
												148
/friends-s01e01	1	0	Oh	UH	(TOP(S(S(INTJ*)	oh	-	-	Monica_Geller	*	-	148
/friends-s01e01	1	1	God	NNP	(NP*	God	-	-	Monica_Geller	*	-	148
/friends-s01e01	1	2	","	","	*)	","	-	-	Monica_Geller	*	-	148
/friends-s01e01	1	3	is	VBZ	(VP*	be	-	-	Monica_Geller	*	-	148
/friends-s01e01	1	4	it	PRP	(NP*)	it	-	-	Monica_Geller	*	-	148
/friends-s01e01	1	5	6:30	CD	(NP-TMP*)))	6:30	-	-	Monica_Geller	(TIME)	-	148
/friends-s01e01	1	6	?	.	*))	?	-	-	Monica_Geller	*	-	148
												149
/friends-s01e01	1	0	Buzz	NNP	(TOP(NP(NP*)	Buzz	-	-	Monica_Geller	*	-	149
/friends-s01e01	1	1	him	PRP	(NP(NP*)	he	-	-	Monica_Geller	*	-284	149
/friends-s01e01	1	2	in	IN	(PP*))	in	-	-	Monica_Geller	*	-	149
/friends-s01e01	1	3	!	.	*))	!	-	-	Monica_Geller	*	-	149
												150
/friends-s01e01	1	0	Who	WP	(TOP(SBARQ(WHNP*)	who	-	-	Joey_Tribbiani	*	-	150
/friends-s01e01	1	1	's	VBZ	(SQ*	be	-	-	Joey_Tribbiani	*	-	150
/friends-s01e01	1	2	Paul	NNP	(NP*))	Paul	-	-	Joey_Tribbiani   (	PERSON)	-284	150
/friends-s01e01	1	3	?	.	*))	?	-	-	Joey_Tribbiani	*	-	150
												151
/friends-s01e01	1	0	Paul	NNP	(TOP(NP(NP*)	Paul	-	-	Ross_Geller   (	PERSON*	-284	151
/friends-s01e01	1	1	the	DT	(NP(NP*	the	-	-	Ross_Geller	*	-	151
/friends-s01e01	1	2	Wine	NNP	*	Wine	-	-	Ross_Geller	*	-	151
/friends-s01e01	1	3	Guy	NNP	*)	Guy	-	-	Ross_Geller	*)	-	151
/friends-s01e01	1	4	","	","	*	","	-	-	Ross_Geller	*	-	151
/friends-s01e01	1	5	Paul	NNP	(NP*))	Paul	-	-	Ross_Geller   (	PERSON)	-284	151
/friends-s01e01	1	6	?	.	*))	?	-	-	Ross_Geller	*	-	151
												152
/friends-s01e01	1	0	Maybe	RB	(TOP(FRAG(ADVP*)	maybe	-	-	Monica_Geller	*	-	152
/friends-s01e01	1	1	.	.	*))	.	-	-	Monica_Geller	*	-	152
												153
/friends-s01e01	1	0	Joey	NNP	(TOP(FRAG(NP*)	Joey	-	-	Monica_Geller   (	PERSON)	-183	153
/friends-s01e01	1	1	:	:	*	:	-	-	Monica_Geller	*	-	153
/friends-s01e01	1	2	Wait	VB	(S(VP*))	wait	-	-	Monica_Geller	*	-	153
/friends-s01e01	1	3	.	.	*))	.	-	-	Monica_Geller	*	-	153
												154
/friends-s01e01	1	0	Your	PRP$	(TOP(S(VP(NP(NP*)	you	-	-	Monica_Geller	*	-248	154
/friends-s01e01	1	1	'	''	*	'	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	2	not	RB	(SBAR(S*	not	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	3	a	DT	(NP*	a	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	4	real	JJ	*	real	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	5	date	NN	*	date	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	6	'	''	*	'	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	7	tonight	NN	*)	tonight	-	-	Monica_Geller	(DATE)	-	154
/friends-s01e01	1	8	is	VBZ	(VP*	be	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	9	with	IN	(PP*	with	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	10	Paul	NNP	(NP(NP*)	Paul	-	-	Monica_Geller   (	PERSON*	-284	154
/friends-s01e01	1	11	the	DT	(NP*	the	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	12	Wine	NNP	*	Wine	-	-	Monica_Geller	*	-	154
/friends-s01e01	1	13	Guy	NNP	*))))))))	Guy	-	-	Monica_Geller	*)	-	154
/friends-s01e01	1	14	?	.	*))	?	-	-	Monica_Geller	*	-	154
												155
/friends-s01e01	1	0	He	PRP	(TOP(S(NP*)	he	-	-	Ross_Geller	*	-284	155
/friends-s01e01	1	1	finally	RB	(ADVP*)	finally	-	-	Ross_Geller	*	-	155
/friends-s01e01	1	2	asked	VBD	(VP*	ask	-	-	Ross_Geller	*	-	155
/friends-s01e01	1	3	you	PRP	(NP*)	you	-	-	Ross_Geller	*	-248	155
/friends-s01e01	1	4	out	RP	(PRT*))	out	-	-	Ross_Geller	*	-	155
/friends-s01e01	1	5	?	.	*))	?	-	-	Ross_Geller	*	-	155
												156
/friends-s01e01	1	0	Yes	UH	(TOP(INTJ*	yes	-	-	Monica_Geller	*	-	156
/friends-s01e01	1	1	!	.	*))	!	-	-	Monica_Geller	*	-	156
												157
/friends-s01e01	1	0	Ooh	NNP	(TOP(S(NP*)	Ooh	-	-	Chandler_Bing	*	-	157
/friends-s01e01	1	1	","	","	*	","	-	-	Chandler_Bing	*	-	157
